gene,growth,ratio,classification,model,wt_growth
YKR076W,0.08404225581836072,0.9999997834378616,neutral,CNCM_I745,0.084042
YKR080W,0.08273386509710501,0.9844315383310711,neutral,CNCM_I745,0.084042
YKR089C,0.0840422558183599,0.9999997834378518,neutral,CNCM_I745,0.084042
YKR093W,0.08404225581835996,0.9999997834378525,neutral,CNCM_I745,0.084042
YKR097W,0.08404225581835996,0.9999997834378525,neutral,CNCM_I745,0.084042
YLL001W,0.08404225581835996,0.9999997834378525,neutral,CNCM_I745,0.084042
YLL012W,0.08404225581835996,0.9999997834378525,neutral,CNCM_I745,0.084042
YLL015W,0.08404225581835996,0.9999997834378525,neutral,CNCM_I745,0.084042
YLL018C,0.0,0.0,essential,CNCM_I745,0.084042
YLL018C-A,0.08404225581835996,0.9999997834378525,neutral,CNCM_I745,0.084042
YLL028W,0.08404225581836039,0.9999997834378576,neutral,CNCM_I745,0.084042
YLL031C,0.08404225581836039,0.9999997834378576,neutral,CNCM_I745,0.084042
YLL041C,0.08378538012437228,0.9969432776853973,neutral,CNCM_I745,0.084042
YLL043W,0.08404225581835999,0.9999997834378528,neutral,CNCM_I745,0.084042
YLL048C,0.0840422558183605,0.9999997834378589,neutral,CNCM_I745,0.084042
YLL051C,0.0840422558183605,0.9999997834378589,neutral,CNCM_I745,0.084042
YLL052C,0.0840422558183605,0.9999997834378589,neutral,CNCM_I745,0.084042
YLL053C,0.0840422558183605,0.9999997834378589,neutral,CNCM_I745,0.084042
YLL057C,0.0840422558183605,0.9999997834378589,neutral,CNCM_I745,0.084042
YLL058W,0.0840422558183605,0.9999997834378589,neutral,CNCM_I745,0.084042
YLL061W,0.0840422558183605,0.9999997834378589,neutral,CNCM_I745,0.084042
YLL062C,0.0840422558183605,0.9999997834378589,neutral,CNCM_I745,0.084042
YLR011W,0.0840422558183605,0.9999997834378589,neutral,CNCM_I745,0.084042
YLR017W,0.0,0.0,essential,CNCM_I745,0.084042
YLR020C,0.08404225581836018,0.9999997834378551,neutral,CNCM_I745,0.084042
YLR027C,0.0,0.0,essential,CNCM_I745,0.084042
YLR028C,0.08404225581835988,0.9999997834378515,neutral,CNCM_I745,0.084042
YLR038C,0.08404225581836067,0.9999997834378609,neutral,CNCM_I745,0.084042
YLR043C,0.08404225581836067,0.9999997834378609,neutral,CNCM_I745,0.084042
YLR044C,0.08404225581836067,0.9999997834378609,neutral,CNCM_I745,0.084042
YLR047C,0.08404225581836067,0.9999997834378609,neutral,CNCM_I745,0.084042
YLR056W,0.08404225581836067,0.9999997834378609,neutral,CNCM_I745,0.084042
YLR057W,0.08404225581836067,0.9999997834378609,neutral,CNCM_I745,0.084042
YLR058C,0.08142312865277507,0.9688353819962515,neutral,CNCM_I745,0.084042
YLR060W,0.0,0.0,essential,CNCM_I745,0.084042
YLR070C,0.08404225581836006,0.9999997834378536,neutral,CNCM_I745,0.084042
YLR081W,0.08404225581836051,0.9999997834378591,neutral,CNCM_I745,0.084042
YLR089C,0.08404225581836051,0.9999997834378591,neutral,CNCM_I745,0.084042
YLR092W,0.08404225581836051,0.9999997834378591,neutral,CNCM_I745,0.084042
YLR100W,0.0,0.0,essential,CNCM_I745,0.084042
YLR109W,0.08404225581835921,0.9999997834378436,neutral,CNCM_I745,0.084042
YLR130C,0.08404225581835975,0.99999978343785,neutral,CNCM_I745,0.084042
YLR133W,0.08404225581835975,0.99999978343785,neutral,CNCM_I745,0.084042
YLR134W,0.08404225581835975,0.99999978343785,neutral,CNCM_I745,0.084042
YLR138W,0.08404225581835975,0.99999978343785,neutral,CNCM_I745,0.084042
YLR142W,0.08404225581835975,0.99999978343785,neutral,CNCM_I745,0.084042
YLR146C,6.451119487480938e-13,7.67604109099048e-12,essential,CNCM_I745,0.084042
YLR151C,0.08404225581836047,0.9999997834378586,neutral,CNCM_I745,0.084042
YLR153C,0.0840422558183605,0.9999997834378589,neutral,CNCM_I745,0.084042
YLR164W,0.0840422558183605,0.9999997834378589,neutral,CNCM_I745,0.084042
YLR172C,0.0840422558183605,0.9999997834378589,neutral,CNCM_I745,0.084042
YLR174W,0.0840422558183605,0.9999997834378589,neutral,CNCM_I745,0.084042
YLR180W,0.0840422558183605,0.9999997834378589,neutral,CNCM_I745,0.084042
YLR189C,0.0840422558183605,0.9999997834378589,neutral,CNCM_I745,0.084042
YLR201C,0.0840422558183605,0.9999997834378589,neutral,CNCM_I745,0.084042
YLR209C,0.08404214842499677,0.9999985055885268,neutral,CNCM_I745,0.084042
YLR211C,0.08404225581836078,0.9999997834378622,neutral,CNCM_I745,0.084042
YLR214W,0.0840422558183605,0.9999997834378589,neutral,CNCM_I745,0.084042
YLR231C,1.5274694603541414e-13,1.817501344637137e-12,essential,CNCM_I745,0.084042
YLR237W,0.0840422371658089,0.9999995614953684,neutral,CNCM_I745,0.084042
YLR240W,0.0840422371658076,0.999999561495353,neutral,CNCM_I745,0.084042
YLR244C,0.0840422371658076,0.999999561495353,neutral,CNCM_I745,0.084042
YLR245C,0.0840422371658076,0.999999561495353,neutral,CNCM_I745,0.084042
YLR258W,0.0840422371658076,0.999999561495353,neutral,CNCM_I745,0.084042
YLR260W,0.0840422371658076,0.999999561495353,neutral,CNCM_I745,0.084042
YLR284C,0.0840422371658076,0.999999561495353,neutral,CNCM_I745,0.084042
YLR285W,0.0840422371658076,0.999999561495353,neutral,CNCM_I745,0.084042
YLR286C,0.0840422371658076,0.999999561495353,neutral,CNCM_I745,0.084042
YLR295C,0.034180618095547136,0.40670743973357204,growth_reduced,CNCM_I745,0.084042
YLR299W,0.08404225581836043,0.9999997834378581,neutral,CNCM_I745,0.084042
YLR300W,0.0840422558183607,0.9999997834378612,neutral,CNCM_I745,0.084042
YLR303W,0.0,0.0,essential,CNCM_I745,0.084042
YLR304C,0.08404225581836024,0.9999997834378558,neutral,CNCM_I745,0.084042
YLR305C,0.08404225581836036,0.9999997834378572,neutral,CNCM_I745,0.084042
YLR307W,0.08404225581836036,0.9999997834378572,neutral,CNCM_I745,0.084042
YLR308W,0.08404225581836036,0.9999997834378572,neutral,CNCM_I745,0.084042
YLR328W,0.08404225581836036,0.9999997834378572,neutral,CNCM_I745,0.084042
YLR342W,0.08404225581836036,0.9999997834378572,neutral,CNCM_I745,0.084042
YLR345W,0.08404225581836036,0.9999997834378572,neutral,CNCM_I745,0.084042
YLR348C,0.08404225581836036,0.9999997834378572,neutral,CNCM_I745,0.084042
YLR350W,0.08404225581836036,0.9999997834378572,neutral,CNCM_I745,0.084042
YLR351C,0.08404225581836036,0.9999997834378572,neutral,CNCM_I745,0.084042
YLR354C,0.08404225581836036,0.9999997834378572,neutral,CNCM_I745,0.084042
YLR355C,0.0,0.0,essential,CNCM_I745,0.084042
YLR359W,4.276067369750798e-15,5.087995796969447e-14,essential,CNCM_I745,0.084042
YLR360W,0.08404225581835956,0.9999997834378477,neutral,CNCM_I745,0.084042
YLR372W,0.0840422558183598,0.9999997834378507,neutral,CNCM_I745,0.084042
YLR377C,0.0840422558183598,0.9999997834378507,neutral,CNCM_I745,0.084042
YLR382C,0.0840422558183598,0.9999997834378507,neutral,CNCM_I745,0.084042
YLR386W,0.0840422558183598,0.9999997834378507,neutral,CNCM_I745,0.084042
YLR395C,0.0840422558183598,0.9999997834378507,neutral,CNCM_I745,0.084042
YLR410W,0.0840422558183598,0.9999997834378507,neutral,CNCM_I745,0.084042
YLR420W,4.563522645663878e-16,5.430032324739981e-15,essential,CNCM_I745,0.084042
YLR432W,0.08404225581835907,0.9999997834378419,neutral,CNCM_I745,0.084042
YLR438W,0.08404225581836007,0.9999997834378538,neutral,CNCM_I745,0.084042
YLR446W,0.08404225581836007,0.9999997834378538,neutral,CNCM_I745,0.084042
YLR447C,0.08404225581836007,0.9999997834378538,neutral,CNCM_I745,0.084042
YLR450W,0.08404225581836007,0.9999997834378538,neutral,CNCM_I745,0.084042
YML004C,0.08404225581836007,0.9999997834378538,neutral,CNCM_I745,0.084042
YML008C,0.08404225581836007,0.9999997834378538,neutral,CNCM_I745,0.084042
YML022W,0.08404225581836007,0.9999997834378538,neutral,CNCM_I745,0.084042
YML035C,0.08404225581836007,0.9999997834378538,neutral,CNCM_I745,0.084042
YML042W,0.08404225581836007,0.9999997834378538,neutral,CNCM_I745,0.084042
YML054C,0.08404225581836007,0.9999997834378538,neutral,CNCM_I745,0.084042
YML056C,0.08404225581836007,0.9999997834378538,neutral,CNCM_I745,0.084042
YML059C,0.08404225581836007,0.9999997834378538,neutral,CNCM_I745,0.084042
YML070W,0.08404225581836007,0.9999997834378538,neutral,CNCM_I745,0.084042
YML075C,0.08404225581836007,0.9999997834378538,neutral,CNCM_I745,0.084042
YML081C-A,0.03418061766637027,0.4067074346268936,growth_reduced,CNCM_I745,0.084042
YML082W,0.08404225581836076,0.999999783437862,neutral,CNCM_I745,0.084042
YML086C,0.08404225581836071,0.9999997834378613,neutral,CNCM_I745,0.084042
YML100W,0.08404225581836071,0.9999997834378613,neutral,CNCM_I745,0.084042
YML106W,0.08404225581836071,0.9999997834378613,neutral,CNCM_I745,0.084042
YML110C,0.08404225581836071,0.9999997834378613,neutral,CNCM_I745,0.084042
YML120C,0.08404225581836,0.999999783437853,neutral,CNCM_I745,0.084042
YML123C,0.08404225581835986,0.9999997834378513,neutral,CNCM_I745,0.084042
YML125C,0.08404225581835986,0.9999997834378513,neutral,CNCM_I745,0.084042
YML126C,0.0,0.0,essential,CNCM_I745,0.084042
YMR006C,0.08404225581836007,0.9999997834378538,neutral,CNCM_I745,0.084042
YMR008C,0.08404225581836076,0.999999783437862,neutral,CNCM_I745,0.084042
YMR009W,6.792799838730754e-13,8.082598808804787e-12,essential,CNCM_I745,0.084042
YMR011W,0.08404225581836046,0.9999997834378584,neutral,CNCM_I745,0.084042
YMR013C,0.08404225581836111,0.9999997834378662,neutral,CNCM_I745,0.084042
YMR015C,0.08404225581836111,0.9999997834378662,neutral,CNCM_I745,0.084042
YMR020W,0.0,0.0,essential,CNCM_I745,0.084042
YMR041C,0.08404225581836022,0.9999997834378556,neutral,CNCM_I745,0.084042
YMR054W,0.08404225581836014,0.9999997834378546,neutral,CNCM_I745,0.084042
YMR056C,0.08404225581836014,0.9999997834378546,neutral,CNCM_I745,0.084042
YMR058W,0.08404225581836014,0.9999997834378546,neutral,CNCM_I745,0.084042
YMR062C,0.0,0.0,essential,CNCM_I745,0.084042
YMR083W,0.08404223275702503,0.9999995090362469,neutral,CNCM_I745,0.084042
YMR087W,0.08404223275702509,0.9999995090362476,neutral,CNCM_I745,0.084042
YMR088C,0.08404223275702509,0.9999995090362476,neutral,CNCM_I745,0.084042
YMR099C,0.08404223275702509,0.9999995090362476,neutral,CNCM_I745,0.084042
YMR101C,0.08404223275702509,0.9999995090362476,neutral,CNCM_I745,0.084042
YMR105C,0.08404223275702509,0.9999995090362476,neutral,CNCM_I745,0.084042
YMR108W,3.761900130834193e-16,4.47619983485402e-15,essential,CNCM_I745,0.084042
YMR110C,0.08404225581836053,0.9999997834378592,neutral,CNCM_I745,0.084042
YMR113W,5.24131140732327e-13,6.236517834054371e-12,essential,CNCM_I745,0.084042
YMR120C,0.08404225581836036,0.9999997834378572,neutral,CNCM_I745,0.084042
YMR145C,0.08404225581836064,0.9999997834378606,neutral,CNCM_I745,0.084042
YMR162C,0.08404225581836064,0.9999997834378606,neutral,CNCM_I745,0.084042
YMR165C,0.08404225581836064,0.9999997834378606,neutral,CNCM_I745,0.084042
YMR169C,0.08404225581836068,0.999999783437861,neutral,CNCM_I745,0.084042
YMR170C,0.08404225581836068,0.999999783437861,neutral,CNCM_I745,0.084042
YMR189W,0.08404225581836068,0.999999783437861,neutral,CNCM_I745,0.084042
YMR202W,0.08404225581836068,0.999999783437861,neutral,CNCM_I745,0.084042
YMR205C,0.06677101873841855,0.7944932418598464,neutral,CNCM_I745,0.084042
YMR207C,0.08404225581836004,0.9999997834378535,neutral,CNCM_I745,0.084042
YMR208W,0.0,0.0,essential,CNCM_I745,0.084042
YMR210W,0.08404225581835949,0.9999997834378468,neutral,CNCM_I745,0.084042
YMR217W,0.0,0.0,essential,CNCM_I745,0.084042
YMR220W,6.914684469970285e-31,8.227626573299068e-30,essential,CNCM_I745,0.084042
YMR226C,0.08404225581836088,0.9999997834378633,neutral,CNCM_I745,0.084042
YMR241W,0.08404225581836074,0.9999997834378617,neutral,CNCM_I745,0.084042
YMR243C,0.0840422558183602,0.9999997834378552,neutral,CNCM_I745,0.084042
YMR246W,0.0840422558183602,0.9999997834378552,neutral,CNCM_I745,0.084042
YMR250W,0.0840422558183602,0.9999997834378552,neutral,CNCM_I745,0.084042
YMR256C,0.0840422558183602,0.9999997834378552,neutral,CNCM_I745,0.084042
YMR261C,0.0840422558183602,0.9999997834378552,neutral,CNCM_I745,0.084042
YMR267W,0.08140685263313174,0.9686417173217368,neutral,CNCM_I745,0.084042
YMR271C,0.08404225581836051,0.9999997834378591,neutral,CNCM_I745,0.084042
YMR272C,0.08404225581835978,0.9999997834378503,neutral,CNCM_I745,0.084042
YMR278W,0.08404225581835978,0.9999997834378503,neutral,CNCM_I745,0.084042
YMR281W,0.08404225581835978,0.9999997834378503,neutral,CNCM_I745,0.084042
YMR289W,0.0,0.0,essential,CNCM_I745,0.084042
YMR293C,0.08404225581836035,0.9999997834378571,neutral,CNCM_I745,0.084042
YMR296C,0.08404225581836167,0.9999997834378728,neutral,CNCM_I745,0.084042
YMR298W,0.08404225581836167,0.9999997834378728,neutral,CNCM_I745,0.084042
YMR300C,6.001520405858708e-14,7.141073318078954e-13,essential,CNCM_I745,0.084042
YMR301C,0.08404225581836014,0.9999997834378546,neutral,CNCM_I745,0.084042
YMR303C,0.08404225581835952,0.9999997834378471,neutral,CNCM_I745,0.084042
YMR306W,0.08404225581835952,0.9999997834378471,neutral,CNCM_I745,0.084042
YMR313C,0.08404225581835952,0.9999997834378471,neutral,CNCM_I745,0.084042
YMR318C,0.08404225581835952,0.9999997834378471,neutral,CNCM_I745,0.084042
YMR319C,0.08404225581835952,0.9999997834378471,neutral,CNCM_I745,0.084042
YMR322C,0.08404225581835952,0.9999997834378471,neutral,CNCM_I745,0.084042
YMR323W,0.08404225581835952,0.9999997834378471,neutral,CNCM_I745,0.084042
YNL003C,0.08404225581835952,0.9999997834378471,neutral,CNCM_I745,0.084042
YNL009W,0.08404225581835952,0.9999997834378471,neutral,CNCM_I745,0.084042
YNL029C,0.08404225581835952,0.9999997834378471,neutral,CNCM_I745,0.084042
YNL036W,0.08404225581835952,0.9999997834378471,neutral,CNCM_I745,0.084042
YNL037C,0.08404225581836036,0.9999997834378572,neutral,CNCM_I745,0.084042
YNL038W,0.08404225581836014,0.9999997834378546,neutral,CNCM_I745,0.084042
YNL045W,0.08404225581836014,0.9999997834378546,neutral,CNCM_I745,0.084042
YNL048W,0.08404225581836014,0.9999997834378546,neutral,CNCM_I745,0.084042
YNL052W,0.08404225581836014,0.9999997834378546,neutral,CNCM_I745,0.084042
YNL054W,0.08404225581836014,0.9999997834378546,neutral,CNCM_I745,0.084042
YNL065W,0.08404225581836014,0.9999997834378546,neutral,CNCM_I745,0.084042
YNL071W,0.07955668364999215,0.9466269752798074,neutral,CNCM_I745,0.084042
YNL073W,0.0840422558183598,0.9999997834378507,neutral,CNCM_I745,0.084042
YNL092W,0.08404225581835933,0.999999783437845,neutral,CNCM_I745,0.084042
YNL101W,0.08404225581835933,0.999999783437845,neutral,CNCM_I745,0.084042
YNL104C,0.08373601284081328,0.9963558675500171,neutral,CNCM_I745,0.084042
YNL106C,0.08404225581835924,0.9999997834378439,neutral,CNCM_I745,0.084042
YNL117W,0.08404225581835933,0.999999783437845,neutral,CNCM_I745,0.084042
YNL129W,0.08404225581835933,0.999999783437845,neutral,CNCM_I745,0.084042
YNL130C,0.08404225581835933,0.999999783437845,neutral,CNCM_I745,0.084042
YNL141W,0.08404225581835933,0.999999783437845,neutral,CNCM_I745,0.084042
YNL142W,0.08404225581835933,0.999999783437845,neutral,CNCM_I745,0.084042
YNL169C,0.08404225581835933,0.999999783437845,neutral,CNCM_I745,0.084042
YNL191W,0.08404225581835945,0.9999997834378463,neutral,CNCM_I745,0.084042
YNL192W,0.08404225581835945,0.9999997834378463,neutral,CNCM_I745,0.084042
YNL202W,0.08404225581835945,0.9999997834378463,neutral,CNCM_I745,0.084042
YNL219C,0.08404225581835945,0.9999997834378463,neutral,CNCM_I745,0.084042
YNL220W,0.0,0.0,essential,CNCM_I745,0.084042
YNL229C,0.08404223275702563,0.999999509036254,neutral,CNCM_I745,0.084042
YNL241C,0.081407672302675,0.9686514703841428,neutral,CNCM_I745,0.084042
YNL247W,0.0,0.0,essential,CNCM_I745,0.084042
YNL256W,0.0,0.0,essential,CNCM_I745,0.084042
YNL267W,0.08404223275702516,0.9999995090362483,neutral,CNCM_I745,0.084042
YNL268W,0.08404223275702588,0.999999509036257,neutral,CNCM_I745,0.084042
YNL270C,0.08404223275702588,0.999999509036257,neutral,CNCM_I745,0.084042
YNL274C,0.08404223275702588,0.999999509036257,neutral,CNCM_I745,0.084042
YNL275W,0.0,0.0,essential,CNCM_I745,0.084042
YNL277W,7.552764813608965e-16,8.986863934601828e-15,essential,CNCM_I745,0.084042
YNL280C,0.0,0.0,essential,CNCM_I745,0.084042
YNL292W,0.08404223275702374,0.9999995090362316,neutral,CNCM_I745,0.084042
YNL316C,0.0,0.0,essential,CNCM_I745,0.084042
YNL318C,0.08404223275702526,0.9999995090362496,neutral,CNCM_I745,0.084042
YNL325C,0.08404223275702483,0.9999995090362445,neutral,CNCM_I745,0.084042
YNL331C,0.08404223275702483,0.9999995090362445,neutral,CNCM_I745,0.084042
YNL333W,0.08404223275702483,0.9999995090362445,neutral,CNCM_I745,0.084042
YNL334C,0.08404223275702483,0.9999995090362445,neutral,CNCM_I745,0.084042
YNL335W,0.08404223275702483,0.9999995090362445,neutral,CNCM_I745,0.084042
YNR001C,0.08404223275702483,0.9999995090362445,neutral,CNCM_I745,0.084042
YNR008W,0.08404223275702513,0.999999509036248,neutral,CNCM_I745,0.084042
YNR012W,0.0840422327570252,0.9999995090362489,neutral,CNCM_I745,0.084042
YNR013C,0.08404223275702524,0.9999995090362493,neutral,CNCM_I745,0.084042
YNR016C,0.0,0.0,essential,CNCM_I745,0.084042
YNR019W,0.08404223275702442,0.9999995090362397,neutral,CNCM_I745,0.084042
YNR027W,0.08404223275702442,0.9999995090362397,neutral,CNCM_I745,0.084042
YNR030W,0.08404223275702442,0.9999995090362397,neutral,CNCM_I745,0.084042
YNR033W,2.8043054892157843e-13,3.336779640910988e-12,essential,CNCM_I745,0.084042
YNR041C,0.08404223275702598,0.9999995090362581,neutral,CNCM_I745,0.084042
YNR043W,0.0,0.0,essential,CNCM_I745,0.084042
YNR050C,0.0,0.0,essential,CNCM_I745,0.084042
YNR056C,0.08404223275702521,0.999999509036249,neutral,CNCM_I745,0.084042
YNR057C,0.08404223275702631,0.9999995090362621,neutral,CNCM_I745,0.084042
YNR058W,0.08404223275702631,0.9999995090362621,neutral,CNCM_I745,0.084042
YNR060W,0.08404223275702631,0.9999995090362621,neutral,CNCM_I745,0.084042
YNR067C,0.08404223275702631,0.9999995090362621,neutral,CNCM_I745,0.084042
YNR072W,0.08404223275702631,0.9999995090362621,neutral,CNCM_I745,0.084042
YNR073C,0.08404223275702631,0.9999995090362621,neutral,CNCM_I745,0.084042
YOL011W,0.08404223275702631,0.9999995090362621,neutral,CNCM_I745,0.084042
YOL020W,0.08404223275702631,0.9999995090362621,neutral,CNCM_I745,0.084042
YOL033W,0.08404223275702631,0.9999995090362621,neutral,CNCM_I745,0.084042
YOL049W,0.0,0.0,essential,CNCM_I745,0.084042
YOL052C,1.2696023168628606e-12,1.5106710660635287e-11,essential,CNCM_I745,0.084042
YOL055C,0.08404225581836094,0.9999997834378642,neutral,CNCM_I745,0.084042
YOL058W,0.0,0.0,essential,CNCM_I745,0.084042
YOL059W,0.08404225581836088,0.9999997834378633,neutral,CNCM_I745,0.084042
YOL061W,0.08404225581836007,0.9999997834378538,neutral,CNCM_I745,0.084042
YOL064C,0.08184335374156475,0.9738355452319108,neutral,CNCM_I745,0.084042
YOL065C,0.08404225581835938,0.9999997834378456,neutral,CNCM_I745,0.084042
YOL066C,0.0,0.0,essential,CNCM_I745,0.084042
YOL068C,0.08404223716580879,0.9999995614953671,neutral,CNCM_I745,0.084042
YOL077W-A,0.03418060994118905,0.4067073427067105,growth_reduced,CNCM_I745,0.084042
YOL086C,0.08404223716580905,0.9999995614953703,neutral,CNCM_I745,0.084042
YOL092W,0.08404223716580853,0.999999561495364,neutral,CNCM_I745,0.084042
YOL096C,0.08404223716580853,0.999999561495364,neutral,CNCM_I745,0.084042
YOL097C,0.0,0.0,essential,CNCM_I745,0.084042
YOL103W,0.08404223275702555,0.999999509036253,neutral,CNCM_I745,0.084042
YOL122C,0.0,0.0,essential,CNCM_I745,0.084042
YOL126C,0.08404225581835935,0.9999997834378452,neutral,CNCM_I745,0.084042
YOL130W,0.0,0.0,essential,CNCM_I745,0.084042
YOL136C,0.08404225581836057,0.9999997834378598,neutral,CNCM_I745,0.084042
YOL140W,0.0,0.0,essential,CNCM_I745,0.084042
YOL143C,0.0,0.0,essential,CNCM_I745,0.084042
YOL151W,0.08404225581836043,0.9999997834378581,neutral,CNCM_I745,0.084042
YOL152W,0.08404225581836022,0.9999997834378556,neutral,CNCM_I745,0.084042
YOL165C,0.08404225581836022,0.9999997834378556,neutral,CNCM_I745,0.084042
YOR002W,0.08404225581836022,0.9999997834378556,neutral,CNCM_I745,0.084042
YOR011W,0.08404225581836022,0.9999997834378556,neutral,CNCM_I745,0.084042
YOR025W,0.08404225581836022,0.9999997834378556,neutral,CNCM_I745,0.084042
YOR040W,0.08404225581836022,0.9999997834378556,neutral,CNCM_I745,0.084042
YOR054C,7.986284499119978e-14,9.502699197953185e-13,essential,CNCM_I745,0.084042
YOR065W,0.02437121899868642,0.2899876197216345,growth_reduced,CNCM_I745,0.084042
YOR067C,0.0840422558183596,0.9999997834378481,neutral,CNCM_I745,0.084042
YOR071C,0.08404225581836004,0.9999997834378535,neutral,CNCM_I745,0.084042
YOR074C,0.0,0.0,essential,CNCM_I745,0.084042
YOR081C,0.08404225581836021,0.9999997834378554,neutral,CNCM_I745,0.084042
YOR095C,0.0,0.0,essential,CNCM_I745,0.084042
YOR099W,0.08404225581836038,0.9999997834378574,neutral,CNCM_I745,0.084042
YOR100C,0.08404225581836014,0.9999997834378546,neutral,CNCM_I745,0.084042
YOR108W,0.08404225581836014,0.9999997834378546,neutral,CNCM_I745,0.084042
YOR109W,0.08404225581836014,0.9999997834378546,neutral,CNCM_I745,0.084042
YOR120W,0.08404225581836014,0.9999997834378546,neutral,CNCM_I745,0.084042
YOR125C,0.08404225581836014,0.9999997834378546,neutral,CNCM_I745,0.084042
YOR126C,0.08404225581836014,0.9999997834378546,neutral,CNCM_I745,0.084042
YOR128C,0.0,0.0,essential,CNCM_I745,0.084042
YOR130C,7.641355837936955e-16,9.09227638965777e-15,essential,CNCM_I745,0.084042
YOR136W,0.0840422558183616,0.999999783437872,neutral,CNCM_I745,0.084042
YOR142W,0.0836565227521117,0.9954100329729583,neutral,CNCM_I745,0.084042
YOR143C,0.08404225412267373,0.9999997632612657,neutral,CNCM_I745,0.084042
YOR149C,0.08404225581835965,0.9999997834378488,neutral,CNCM_I745,0.084042
YOR155C,0.08404225581835896,0.9999997834378406,neutral,CNCM_I745,0.084042
YOR161C,0.08404225581835896,0.9999997834378406,neutral,CNCM_I745,0.084042
YOR163W,0.08404225581835896,0.9999997834378406,neutral,CNCM_I745,0.084042
YOR168W,0.0,0.0,essential,CNCM_I745,0.084042
YOR171C,0.08404225581836071,0.9999997834378613,neutral,CNCM_I745,0.084042
YOR175C,0.08396107184985432,0.9990337937683257,neutral,CNCM_I745,0.084042
YOR176W,0.0,0.0,essential,CNCM_I745,0.084042
YOR180C,0.08404225581836036,0.9999997834378572,neutral,CNCM_I745,0.084042
YOR184W,0.07786771293570302,0.9265302949601791,neutral,CNCM_I745,0.084042
YOR190W,0.08404225581835975,0.99999978343785,neutral,CNCM_I745,0.084042
YOR192C,0.08404225581836004,0.9999997834378535,neutral,CNCM_I745,0.084042
YOR202W,0.0,0.0,essential,CNCM_I745,0.084042
YOR209C,0.08404225581836026,0.9999997834378561,neutral,CNCM_I745,0.084042
YOR221C,0.08404225581836015,0.9999997834378548,neutral,CNCM_I745,0.084042
YOR222W,0.08404225581836015,0.9999997834378548,neutral,CNCM_I745,0.084042
YOR236W,0.0,0.0,essential,CNCM_I745,0.084042
YOR241W,0.08404225581835907,0.9999997834378419,neutral,CNCM_I745,0.084042
YOR245C,0.08404225581835992,0.999999783437852,neutral,CNCM_I745,0.084042
YOR251C,0.08404225581835992,0.999999783437852,neutral,CNCM_I745,0.084042
YOR253W,0.08404225581835992,0.999999783437852,neutral,CNCM_I745,0.084042
YOR270C,0.08404225581835992,0.999999783437852,neutral,CNCM_I745,0.084042
YOR273C,0.08404225581835992,0.999999783437852,neutral,CNCM_I745,0.084042
YOR278W,0.08404225581835992,0.999999783437852,neutral,CNCM_I745,0.084042
YOR283W,0.08404225581835992,0.999999783437852,neutral,CNCM_I745,0.084042
YOR285W,0.08404225581835992,0.999999783437852,neutral,CNCM_I745,0.084042
YOR286W,0.08404225581835992,0.999999783437852,neutral,CNCM_I745,0.084042
YOR303W,0.08404225581835992,0.999999783437852,neutral,CNCM_I745,0.084042
YOR306C,0.08404225581835992,0.999999783437852,neutral,CNCM_I745,0.084042
YOR311C,0.08404225581835992,0.999999783437852,neutral,CNCM_I745,0.084042
YOR316C,0.08404225581835992,0.999999783437852,neutral,CNCM_I745,0.084042
YOR317W,0.08404225581835992,0.999999783437852,neutral,CNCM_I745,0.084042
YOR321W,0.08404225581835992,0.999999783437852,neutral,CNCM_I745,0.084042
YOR323C,0.0840422558183599,0.9999997834378518,neutral,CNCM_I745,0.084042
YOR332W,0.08404225581835921,0.9999997834378436,neutral,CNCM_I745,0.084042
YOR334W,0.08404225581835921,0.9999997834378436,neutral,CNCM_I745,0.084042
YOR335C,0.0,0.0,essential,CNCM_I745,0.084042
YOR347C,0.08404225581835892,0.9999997834378401,neutral,CNCM_I745,0.084042
YOR348C,0.08404225581836015,0.9999997834378548,neutral,CNCM_I745,0.084042
YOR360C,0.08404225581836015,0.9999997834378548,neutral,CNCM_I745,0.084042
YOR374W,0.08404225581836015,0.9999997834378548,neutral,CNCM_I745,0.084042
YOR375C,0.08404225581836015,0.9999997834378548,neutral,CNCM_I745,0.084042
YOR377W,0.08404225581836015,0.9999997834378548,neutral,CNCM_I745,0.084042
YOR381W,0.08404225581836015,0.9999997834378548,neutral,CNCM_I745,0.084042
YOR384W,0.08404225581836015,0.9999997834378548,neutral,CNCM_I745,0.084042
YOR388C,0.08404225581836015,0.9999997834378548,neutral,CNCM_I745,0.084042
YOR391C,0.08404225581836015,0.9999997834378548,neutral,CNCM_I745,0.084042
YOR393W,0.08404225581836015,0.9999997834378548,neutral,CNCM_I745,0.084042
YPL015C,0.08404225581836015,0.9999997834378548,neutral,CNCM_I745,0.084042
YPL023C,0.08404225581836015,0.9999997834378548,neutral,CNCM_I745,0.084042
YPL028W,0.0,0.0,essential,CNCM_I745,0.084042
YPL036W,0.08404225581835979,0.9999997834378505,neutral,CNCM_I745,0.084042
YPL040C,0.08404225581835947,0.9999997834378467,neutral,CNCM_I745,0.084042
YPL053C,0.08404225581835947,0.9999997834378467,neutral,CNCM_I745,0.084042
YPL057C,0.08404225581835947,0.9999997834378467,neutral,CNCM_I745,0.084042
YPL059W,0.08404225581835947,0.9999997834378467,neutral,CNCM_I745,0.084042
