contrast,reaction,name,mean_diff,cohens_d,p,p_adj
duodenum_vs_ileum,r_0556,hydroxyethylthiazole kinase,0.0,0.4589,0.016470153216218097,0.04691411238417527
duodenum_vs_ileum,r_0557,hydroxymethylbilane synthase,0.0,0.7365,0.0001785832732995823,0.0018363751688353323
duodenum_vs_ileum,r_0558,hydroxymethylglutaryl CoA reductase,0.003699,0.6214,0.0013703309862776068,0.004304116982195178
duodenum_vs_ileum,r_0560,hydroxymethylglutaryl CoA synthase,0.003699,0.6214,0.0013703309862775888,0.004304116982195178
duodenum_vs_ileum,r_0561,hydroxymethylpyrimidine kinase (ATP),0.0,0.6578,0.0007518295525417185,0.004304116982195178
duodenum_vs_ileum,r_0562,hypoxanthine phosphoribosyltransferase (Hypoxanthine),0.0,0.0,,
duodenum_vs_ileum,r_0563,Imidazole-glycerol-3-phosphate synthase,0.001397,0.6214,0.0013703311607715792,0.004304116982195178
duodenum_vs_ileum,r_0564,imidazoleglycerol-phosphate dehydratase,0.001397,0.6214,0.0013703311607715792,0.004304116982195178
duodenum_vs_ileum,r_0565,IMP dehydrogenase,0.000802,0.6214,0.0013703311607716538,0.004304116982195178
duodenum_vs_ileum,r_0566,indole-3-glycerol-phosphate synthase,0.000695,0.5384,0.005129304094795207,0.015248022172709567
duodenum_vs_ileum,r_0567,indole-3-pyruvate decarboxylase,0.0,0.0,,
duodenum_vs_ileum,r_0568,inorganic diphosphatase,-0.002329,-0.2294,0.22173927585403153,0.3652794387410831
duodenum_vs_ileum,r_0569,inorganic diphosphatase,0.163235,0.6257,0.001278974421476934,0.004304116982195178
duodenum_vs_ileum,r_0570,inosine monophosphate cyclohydrolase,0.003109,0.6214,0.0013703311607839723,0.004304116982195178
duodenum_vs_ileum,r_0571,"inositol-1,3,4,5,6-pentakisphosphate 2-kinase",0.0,0.0,,
duodenum_vs_ileum,r_0572,"inositol-1,3,4,5-triphosphate 6-kinase, nucleus",0.0,0.0,,
duodenum_vs_ileum,r_0573,"inositol-1,4,5,6- tetrakisphosphate 3-kinase, nucleus",0.0,0.0,,
duodenum_vs_ileum,r_0574,"inositol-1,4,5-triphosphate 6-kinase, nucleus",0.0,0.0,,
duodenum_vs_ileum,r_0575,"inositol-1,4,5-trisphosphate 3-kinase, nucleus",0.0,0.0,,
duodenum_vs_ileum,r_0596,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0597,IPS phospholipase C,-0.0,-0.0036,0.9847007509678922,0.985949054389841
duodenum_vs_ileum,r_0598,IPS phospholipase C,0.0,0.1857,0.32153693526426724,0.3652794387410831
duodenum_vs_ileum,r_0599,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0600,IPS phospholipase C,-0.0,-0.1857,0.32153693526426724,0.3652794387410831
duodenum_vs_ileum,r_0601,IPS phospholipase C,-0.0,-0.1857,0.32153693526426785,0.3652794387410831
duodenum_vs_ileum,r_0602,IPS phospholipase C,0.0,0.1962,0.29475897781942095,0.3652794387410831
duodenum_vs_ileum,r_0603,IPS phospholipase C,-0.0,-0.1857,0.3215369352642671,0.3652794387410831
duodenum_vs_ileum,r_0604,IPS phospholipase C,-0.0,-0.1826,0.3213942797694463,0.3652794387410831
duodenum_vs_ileum,r_0605,IPS phospholipase C,-0.0,-0.1857,0.3215369352642671,0.3652794387410831
duodenum_vs_ileum,r_0606,IPS phospholipase C,-0.0,-0.1826,0.3213942797694461,0.3652794387410831
duodenum_vs_ileum,r_0607,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0608,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0609,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0610,IPS phospholipase C,-0.0,-0.1857,0.321536935264267,0.3652794387410831
duodenum_vs_ileum,r_0611,IPS phospholipase C,0.0,0.1857,0.32153693526426785,0.3652794387410831
duodenum_vs_ileum,r_0612,IPS phospholipase C,-0.0,-0.1904,0.3095405590003811,0.3652794387410831
duodenum_vs_ileum,r_0613,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0614,IPS phospholipase C,0.0,0.1826,0.3213942797694463,0.3652794387410831
duodenum_vs_ileum,r_0615,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0616,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0617,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0618,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0619,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0620,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0621,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0622,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0623,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0624,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0625,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0626,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0627,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0628,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0629,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0630,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0631,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0632,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0633,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0634,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0635,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0636,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0637,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0638,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0639,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0640,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0641,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0642,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0643,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0644,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0645,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0646,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0647,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0648,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0649,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0650,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0651,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0652,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0653,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0654,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0655,IPS phospholipase C,0.0,0.0,,
duodenum_vs_ileum,r_0656,isoamyl acetate-hydrolyzing esterase,-0.0,-0.1298,0.48745946258691913,0.5139562408734775
duodenum_vs_ileum,r_0657,isobutyl acetate-hydrolyzing esterase,0.0,0.0,,
duodenum_vs_ileum,r_0658,isocitrate dehydrogenase (NAD+),0.1845,0.8486,1.2451359671532334e-05,0.00016029900049571152
duodenum_vs_ileum,r_0659,isocitrate dehydrogenase (NADP),-0.72733,-1.4526,3.291131643467403e-11,1.3452500592673011e-09
duodenum_vs_ileum,r_0661,"isocitrate dehydrogenase (NADP+), peroxisomal",0.0,0.0,,
duodenum_vs_ileum,r_0662,isocitrate lyase,-0.0,-0.2684,0.153840894888574,0.3652794387410831
duodenum_vs_ileum,r_0663,isoleucine transaminase,-0.004439,-0.6214,0.0013703311607715552,0.004304116982195178
duodenum_vs_ileum,r_0664,isoleucine transaminase,0.0,0.0,,
duodenum_vs_ileum,r_0665,isoleucyl-tRNA synthetase,0.004439,0.6214,0.0013703311607715552,0.004304116982195178
duodenum_vs_ileum,r_0666,isoleucyl-tRNA synthetase,0.0,0.0,,
duodenum_vs_ileum,r_0667,isopentenyl-diphosphate D-isomerase,0.001233,0.6214,0.0013703309862775589,0.004304116982195178
duodenum_vs_ileum,r_0668,itaconate-CoA ligase (ADP-forming),0.0,0.0,,
duodenum_vs_ileum,r_0669,ketol-acid reductoisomerase (2-aceto-2-hydroxybutanoate),0.004439,0.6214,0.0013703311607715556,0.004304116982195178
duodenum_vs_ileum,r_0670,kynureninase,-5.2e-05,-0.1857,0.321536935264267,0.3652794387410831
duodenum_vs_ileum,r_0671,kynurenine 3-monooxygenase,0.000101,0.6214,0.0013703311608275514,0.004304116982195178
duodenum_vs_ileum,r_0672,L-1-pyrroline-3-hydroxy-5-carboxylate dehydrogenase,0.0,0.0,,
duodenum_vs_ileum,r_0673,L-4-hydroxyglutamate semialdehyde dehydrogenase,0.0,0.0,,
duodenum_vs_ileum,r_0674,L-alanine transaminase,0.0,0.0,,
duodenum_vs_ileum,r_0675,L-allo-threonine aldolase,0.0,0.0,,
duodenum_vs_ileum,r_0676,L-allo-threonine dehydrogenase,0.0,0.0,,
duodenum_vs_ileum,r_0678,L-aminoadipate-semialdehyde dehydrogenase (NADPH),0.005507,0.6214,0.0013703311607716118,0.004304116982195178
duodenum_vs_ileum,r_0679,L-asparaginase,0.0,0.0,,
duodenum_vs_ileum,r_0680,L-asparaginase,0.0,0.0,,
duodenum_vs_ileum,r_0681,L-erythro-4-hydroxyglutamate:2-oxoglutarate aminotransferase,0.0,0.0,,
duodenum_vs_ileum,r_0682,L-erythro-4-hydroxyglutamate:2-oxoglutarate aminotransferase,0.0,0.0,,
duodenum_vs_ileum,r_0683,L-erythro-4-hydroxyglutamate:2-oxoglutarate aminotransferase,0.0,0.0,,
duodenum_vs_ileum,r_0687,L-hydroxyproline reductase (NADP),0.0,0.0,,
duodenum_vs_ileum,r_0688,L-lactaldehyde:NADP+ 1-oxidoreductase,0.0,0.0,,
duodenum_vs_ileum,r_0689,L-serine deaminase,0.0,0.0,,
duodenum_vs_ileum,r_0690,L-serine dehydrogenase,0.0,0.0,,
duodenum_vs_ileum,r_0691,L-sorbitol dehydrogenase (L-sorbose-producing),0.0,0.0,,
duodenum_vs_ileum,r_0692,L-threonine deaminase,0.0,0.0,,
duodenum_vs_ileum,r_0693,L-threonine deaminase,0.0,0.0,,
duodenum_vs_ileum,r_0694,"L-tryptophan:oxygen 2,3-oxidoreductase (decyclizing)",5e-05,0.142,0.4476041348976701,0.4767640133926323
duodenum_vs_ileum,r_0695,L-tyrosine N-formyltransferase,0.0,0.0,,
duodenum_vs_ileum,r_0696,lactaldehyde dehydrogenase,0.0,0.0,,
duodenum_vs_ileum,r_0697,lactoylglutathione lyase,0.0,0.0,,
duodenum_vs_ileum,r_0698,lanosterol synthase,0.000617,0.6214,0.001370331160771535,0.004304116982195178
duodenum_vs_ileum,r_0699,leucine transaminase,-0.006061,-0.6214,0.0013703311607716157,0.004304116982195178
duodenum_vs_ileum,r_0700,leucine transaminase,0.0,0.0,,
duodenum_vs_ileum,r_0701,leucyl-tRNA synthetase,0.006061,0.6214,0.001370331160771609,0.004304116982195178
duodenum_vs_ileum,r_0702,leucyl-tRNA synthetase,0.0,0.0,,
duodenum_vs_ileum,r_0703,leukotriene A4 hydrolase,0.0,0.0,,
duodenum_vs_ileum,r_0704,leukotriene A4 hydrolase,0.0,0.0,,
duodenum_vs_ileum,r_0705,leukotriene A4 hydrolase,0.0,0.0,,
duodenum_vs_ileum,r_0706,leukotriene A4 hydrolase,0.0,0.0,,
duodenum_vs_ileum,r_0707,leukotriene A4 hydrolase,0.0,0.0,,
duodenum_vs_ileum,r_0708,leukotriene A4 hydrolase,0.0,0.0,,
duodenum_vs_ileum,r_0711,lysyl-tRNA synthetase,0.005507,0.6214,0.0013703311607715922,0.004304116982195178
duodenum_vs_ileum,r_0712,lysyl-tRNA synthetase,0.0,0.0,,
duodenum_vs_ileum,r_0713,malate dehydrogenase,-0.540615,-1.3372,1.3146209459578075e-09,3.3584456978765865e-08
duodenum_vs_ileum,r_0714,"malate dehydrogenase, cytoplasmic",0.001208,0.2616,0.16426797434832605,0.3652794387410831
duodenum_vs_ileum,r_0715,"malate dehydrogenase, peroxisomal",-0.0,-0.1311,0.47982875307852524,0.5081088155980497
duodenum_vs_ileum,r_0716,malate synthase,0.0,0.0,,
duodenum_vs_ileum,r_0717,malate synthase,-0.0,-1.1443,1.0451737094114984e-08,2.1984568082547302e-07
duodenum_vs_ileum,r_0718,malic enzyme (NAD),0.007174,1.0217,1.8768915637580477e-07,3.4871792122095545e-06
duodenum_vs_ileum,r_0719,malic enzyme (NADP),-0.003756,-0.5534,0.0032187745555041824,0.00976381521011009
duodenum_vs_ileum,r_0721,malonyl-CoA-ACP transacylase,0.0,0.0,,
duodenum_vs_ileum,r_0722,mannose-1-phosphate guanylyltransferase,0.011738,0.6214,0.001370331160771618,0.004304116982195178
duodenum_vs_ileum,r_0723,mannose-6-phosphate isomerase,-0.011738,-0.6214,0.0013703311607716157,0.004304116982195178
duodenum_vs_ileum,r_0724,methenyltetrahydrifikate cyclohydrolase,0.0,0.0,,
duodenum_vs_ileum,r_0725,methenyltetrahydrofolate cyclohydrolase,0.00276,0.3065,0.10389683578220386,0.2784775844326284
duodenum_vs_ileum,r_0726,methionine adenosyltransferase,0.002345,0.621,0.001378949665931004,0.004304116982195178
duodenum_vs_ileum,r_0727,methionine synthase,0.003705,0.6212,0.0013757820221062108,0.004304116982195178
duodenum_vs_ileum,r_0728,methionyl-tRNA formyltransferase,0.0,0.0,,
duodenum_vs_ileum,r_0729,methionyl-tRNA synthetase,0.001363,0.6214,0.001370331160771577,0.004304116982195178
duodenum_vs_ileum,r_0730,methionyl-tRNA synthetase,0.0,0.0,,
duodenum_vs_ileum,r_0731,methylenetetrahydrofolate dehydrogenase (NAD),0.00276,0.3065,0.10389683578220353,0.2784775844326284
duodenum_vs_ileum,r_0732,methylenetetrahydrofolate dehydrogenase (NADP),0.0,0.0,,
duodenum_vs_ileum,r_0733,methylenetetrahydrofolate dehydrogenase (NADP),0.0,0.0,,
duodenum_vs_ileum,r_0734,methylisocitrate lyase,0.0,0.0,,
duodenum_vs_ileum,r_0735,mevalonate kinase (atp),0.003699,0.6214,0.0013703309862776068,0.004304116982195178
duodenum_vs_ileum,r_0736,mevalonate kinase (ctp),0.0,0.0,,
duodenum_vs_ileum,r_0737,mevalonate kinase (gtp),0.0,0.0,,
duodenum_vs_ileum,r_0738,mevalonate kinase (UTP),0.0,0.0,,
duodenum_vs_ileum,r_0739,mevalonate pyrophoshate decarboxylase,0.003699,0.6214,0.001370330986277607,0.004304116982195178
duodenum_vs_ileum,r_0747,MIPC synthase,0.0,0.0,,
duodenum_vs_ileum,r_0748,MIPC synthase,-0.0,-0.1826,0.32139427976944396,0.3652794387410831
duodenum_vs_ileum,r_0749,MIPC synthase,0.0,0.1857,0.32153693526426724,0.3652794387410831
duodenum_vs_ileum,r_0750,MIPC synthase,0.0,0.0,,
duodenum_vs_ileum,r_0751,MIPC synthase,-0.0,-0.1857,0.3215369352642677,0.3652794387410831
duodenum_vs_ileum,r_0752,MIPC synthase,0.0,0.0,,
duodenum_vs_ileum,r_0753,MIPC synthase,0.0,0.0,,
duodenum_vs_ileum,r_0754,MIPC synthase,0.0,0.0,,
duodenum_vs_ileum,r_0755,MIPC synthase,0.0,0.0,,
duodenum_vs_ileum,r_0756,MIPC synthase,0.0,0.0,,
duodenum_vs_ileum,r_0757,myo-inositol 1-phosphatase,0.000145,0.6366,0.0010631893325630728,0.004304116982195178
duodenum_vs_ileum,r_0758,myo-inositol-1-phosphate synthase,0.000145,0.6366,0.0010631893325630756,0.004304116982195178
duodenum_vs_ileum,r_0759,N-acetyl-g-glutamyl-phosphate reductase,0.003751,0.6692,0.0005253421042120617,0.004304116982195178
duodenum_vs_ileum,r_0760,N-acetylglucosamine-6-phosphate synthase,0.000395,0.6214,0.0013703311607716,0.004304116982195178
duodenum_vs_ileum,r_0761,N-acteylglutamate synthase,-0.0,-0.3272,0.07978062335417346,0.21524970162388385
duodenum_vs_ileum,r_0762,N-formyl-L-kynurenine amidohydrolase,5e-05,0.142,0.4476041348976697,0.4767640133926323
duodenum_vs_ileum,r_0763,N-formyltyrosine oxidase,0.0,0.0,,
duodenum_vs_ileum,r_0764,NAD diphosphatase,-0.0,-0.1826,0.32139427976944457,0.3652794387410831
duodenum_vs_ileum,r_0765,NAD kinase,0.0,0.0,,
duodenum_vs_ileum,r_0766,NAD kinase,0.0,0.6443,0.000722454371305456,0.004304116982195178
duodenum_vs_ileum,r_0767,NAD nucleosidase nuclear,0.0,0.0,,
duodenum_vs_ileum,r_0768,NAD synthase,0.000101,0.6212,0.0013764312712587286,0.004304116982195178
duodenum_vs_ileum,r_0769,NAD synthase,0.0,0.0,,
duodenum_vs_ileum,r_0770,"NADH dehydrogenase, cytosolic/mitochondrial",-0.34963,-0.5835,0.002652507697742885,0.008106261842634797
duodenum_vs_ileum,r_0771,NADH kinase,5.5e-05,0.6214,0.001370331160864676,0.004304116982195178
duodenum_vs_ileum,r_0772,NADH kinase mitochondrial,0.0,0.027,0.8849492582931053,0.9026151199683263
duodenum_vs_ileum,r_0773,NADH:ubiquinone oxidoreductase,-1.356231,-1.0777,2.9962594379907864e-07,4.898884181114936e-06
duodenum_vs_ileum,r_0774,NAPRtase,-0.0,-0.6333,0.0011974029745005009,0.004304116982195178
duodenum_vs_ileum,r_0775,NAPRtase,0.0,0.0,,
duodenum_vs_ileum,r_0781,nicotinamidase,-0.0,-0.6333,0.0011974029745005009,0.004304116982195178
duodenum_vs_ileum,r_0782,nicotinamide N-methyltransferase,0.0,0.0,,
duodenum_vs_ileum,r_0783,nicotinamide-nucleotide adenylyltransferase,0.0,0.1826,0.3213942797694491,0.3652794387410831
duodenum_vs_ileum,r_0784,nicotinamide-nucleotide adenylyltransferase,0.0,0.1826,0.32139427976944407,0.3652794387410831
duodenum_vs_ileum,r_0785,nicotinate-nucleotide adenylyltransferase,0.000101,0.6212,0.0013764312712587345,0.004304116982195178
duodenum_vs_ileum,r_0786,nicotinate-nucleotide diphosphorylase (carboxylating),0.000101,0.6214,0.0013703311608275663,0.004304116982195178
duodenum_vs_ileum,r_0787,nicotinate-nucleotide diphosphorylase (carboxylating),0.0,0.0,,
duodenum_vs_ileum,r_0788,nucleoside diphosphatase,0.0,0.0,,
duodenum_vs_ileum,r_0789,nucleoside diphosphatase,0.0,0.0,,
duodenum_vs_ileum,r_0790,nucleoside diphosphatase,0.0,0.0,,
duodenum_vs_ileum,r_0791,nucleoside diphosphatase,0.0,0.0,,
duodenum_vs_ileum,r_0792,nucleoside diphosphatase,0.0,0.0,,
duodenum_vs_ileum,r_0793,nucleoside diphosphatase,0.0,0.0,,
duodenum_vs_ileum,r_0795,nucleoside diphosphate kinase,0.000197,0.6214,0.001370331160766216,0.004304116982195178
duodenum_vs_ileum,r_0796,nucleoside diphosphate kinase,0.0,0.0,,
duodenum_vs_ileum,r_0797,nucleoside diphosphate kinase,0.0,0.0,,
duodenum_vs_ileum,r_0798,nucleoside diphosphate kinase,0.0,0.0,,
duodenum_vs_ileum,r_0799,nucleoside diphosphate kinase,0.0,0.0,,
duodenum_vs_ileum,r_0800,nucleoside diphosphate kinase,0.014062,0.6214,0.0013703311607742845,0.004304116982195178
duodenum_vs_ileum,r_0801,nucleoside diphosphate kinase,0.0,0.0,,
duodenum_vs_ileum,r_0802,nucleoside diphosphate kinase,0.0,0.0,,
duodenum_vs_ileum,r_0803,nucleoside diphosphate kinase,0.0,0.0,,
duodenum_vs_ileum,r_0804,nucleoside triphosphatase,0.0,0.0,,
duodenum_vs_ileum,r_0805,nucleoside triphosphatase,0.0,0.0,,
duodenum_vs_ileum,r_0806,nucleoside triphosphatase,0.0,0.0,,
duodenum_vs_ileum,r_0807,nucleoside triphosphatase,0.0,0.0,,
duodenum_vs_ileum,r_0810,"nucleoside-diphosphatase (GDP), Golgi",0.0,0.0,,
duodenum_vs_ileum,r_0811,nucleoside-diphosphate kinase (ATP:UDP),0.025956,0.6214,0.0013703311607716237,0.004304116982195178
duodenum_vs_ileum,r_0812,O-acetylhomoserine (thiol)-lyase,0.0,0.0,,
duodenum_vs_ileum,r_0813,O-acetylhomoserine (thiol)-lyase,0.001994,0.6214,0.0013703311607718275,0.004304116982195178
duodenum_vs_ileum,r_0815,O-succinylhomoserine lyase (L-cysteine),0.0,0.0,,
duodenum_vs_ileum,r_0816,ornithine carbamoyltransferase,0.003249,0.6214,0.0013703311607715615,0.004304116982195178
duodenum_vs_ileum,r_0817,ornithine decarboxylase,-0.0,-0.1146,0.5339260500844892,0.5574515273870625
duodenum_vs_ileum,r_0818,ornithine transacetylase,0.003751,0.6692,0.0005253421042120686,0.004304116982195178
duodenum_vs_ileum,r_0819,ornithine transaminase,0.000503,0.2604,0.15903677131170635,0.3652794387410831
duodenum_vs_ileum,r_0820,orotate phosphoribosyltransferase,-0.001793,-0.6214,0.001370331160771592,0.004304116982195178
duodenum_vs_ileum,r_0821,orotidine-5'-phosphate decarboxylase,0.001793,0.6214,0.00137033116077158,0.004304116982195178
duodenum_vs_ileum,r_0831,oxoglutarate dehydrogenase (dihydrolipoamide S-succinyltransferase),-0.543257,-1.3494,1.0083117664171204e-09,2.616809108082559e-08
duodenum_vs_ileum,r_0832,oxoglutarate dehydrogenase (lipoamide),-0.543257,-1.3494,1.0083117664171266e-09,2.616809108082559e-08
duodenum_vs_ileum,r_0841,pantetheine-phosphate adenylyltransferase,3e-06,0.6214,0.0013703311594465107,0.004304116982195178
duodenum_vs_ileum,r_0842,pantothenate kinase,3e-06,0.6214,0.0013703311608691646,0.004304116982195178
duodenum_vs_ileum,r_0843,pantothenate synthase,3e-06,0.6214,0.0013703311608596776,0.004304116982195178
duodenum_vs_ileum,r_0844,peroxisomal acyl-CoA thioesterase,0.0,0.1857,0.3215369352642675,0.3652794387410831
duodenum_vs_ileum,r_0845,peroxisomal acyl-CoA thioesterase,0.0,0.1826,0.32139427976944507,0.3652794387410831
duodenum_vs_ileum,r_0847,peroxisomal acyl-CoA thioesterase,0.0,0.1857,0.5000000000000001,0.5247111681643134
duodenum_vs_ileum,r_0848,peroxisomal acyl-CoA thioesterase,0.0,0.2014,0.28274792047902986,0.3652794387410831
duodenum_vs_ileum,r_0849,peroxisomal acyl-CoA thioesterase,-0.0,-1.1375,1.2347774302148545e-08,2.403406069525342e-07
duodenum_vs_ileum,r_0850,peroxisomal acyl-CoA thioesterase,0.0,0.0,,
duodenum_vs_ileum,r_0851,phenylalanine transaminase,-0.002789,-0.6214,0.0013703311607709957,0.004304116982195178
duodenum_vs_ileum,r_0852,phenylalanyl-tRNA synthetase,0.002789,0.6214,0.0013703311607716003,0.004304116982195178
duodenum_vs_ileum,r_0853,phenylalanyl-tRNA synthetase,0.0,0.0,,
duodenum_vs_ileum,r_0854,phenylpyruvate decarboxylase,0.0,0.0,,
duodenum_vs_ileum,r_0855,phopshoribosylaminoimidazole synthetase,0.001712,0.6214,0.0013703311607941113,0.004304116982195178
duodenum_vs_ileum,r_0882,phosphoacetylglucosamine mutase,0.000395,0.6214,0.0013703311607715855,0.004304116982195178
duodenum_vs_ileum,r_0883,phosphoadenylyl-sulfate reductase (thioredoxin),0.001994,0.6214,0.001370629685365209,0.004304116982195178
duodenum_vs_ileum,r_0884,phosphoenolpyruvate carboxykinase,0.0,0.0,,
duodenum_vs_ileum,r_0885,phosphoethanolamine cytidyltransferase,0.0,0.0,,
duodenum_vs_ileum,r_0886,phosphofructokinase,0.083735,0.2879,0.12600773213665797,0.33060026640714923
duodenum_vs_ileum,r_0888,phosphoglucomutase,0.024737,0.6214,0.0013703311607708745,0.004304116982195178
duodenum_vs_ileum,r_0889,phosphogluconate dehydrogenase,0.201109,0.6227,0.0012220181433853757,0.004304116982195178
duodenum_vs_ileum,r_0890,phosphoglucosamine mutase,0.0,0.0,,
duodenum_vs_ileum,r_0891,phosphoglycerate dehydrogenase,0.013371,0.5618,0.0035642824609774227,0.010732231719517654
duodenum_vs_ileum,r_0892,phosphoglycerate kinase,0.24354,0.4557,0.01705490906406254,0.048411069999552525
duodenum_vs_ileum,r_0893,phosphoglycerate mutase,0.230169,0.4361,0.022154246929958012,0.06202430433301682
duodenum_vs_ileum,r_0902,phosphomannomutase,-0.011738,-0.6214,0.001370331160771618,0.004304116982195178
duodenum_vs_ileum,r_0903,phosphomethylpyrimidine kinase,0.0,0.6578,0.0007518295525417097,0.004304116982195178
duodenum_vs_ileum,r_0904,phosphomevalonate kinase,0.003699,0.6214,0.001370330986277607,0.004304116982195178
duodenum_vs_ileum,r_0905,phosphopantothenate-cysteine ligase,3e-06,0.6214,0.0013703311608725434,0.004304116982195178
duodenum_vs_ileum,r_0906,phosphopantothenoylcysteine decarboxylase,3e-06,0.6214,0.0013703311608838761,0.004304116982195178
duodenum_vs_ileum,r_0907,phosphopentomutase,-3e-06,-0.6217,0.0013632053622300473,0.004304116982195178
duodenum_vs_ileum,r_0908,phosphoribosyl amino imidazolesuccinocarbozamide synthetase,0.001712,0.6214,0.001370331160794108,0.004304116982195178
duodenum_vs_ileum,r_0909,phosphoribosyl-AMP cyclohydrolase,0.001397,0.6214,0.0013703311607715877,0.004304116982195178
duodenum_vs_ileum,r_0910,phosphoribosyl-ATP pyrophosphatase,0.001397,0.6214,0.0013703311607715883,0.004304116982195178
duodenum_vs_ileum,r_0911,phosphoribosylaminoimidazole-carboxylase,0.001712,0.6214,0.001370331160794108,0.004304116982195178
duodenum_vs_ileum,r_0912,phosphoribosylaminoimidazolecarboxamide formyltransferase,0.003109,0.6214,0.0013703311607839723,0.004304116982195178
duodenum_vs_ileum,r_0913,phosphoribosylanthranilate isomerase,0.000695,0.5384,0.005129304094795237,0.015248022172709567
duodenum_vs_ileum,r_0914,phosphoribosylglycinamidine synthetase,0.001712,0.6214,0.0013703311607941053,0.004304116982195178
duodenum_vs_ileum,r_0915,phosphoribosylpyrophosphate amidotransferase,0.001712,0.6214,0.001370331160794111,0.004304116982195178
duodenum_vs_ileum,r_0916,phosphoribosylpyrophosphate synthetase,0.005699,0.6116,0.0016120276784603394,0.004954257996771907
duodenum_vs_ileum,r_0917,phosphoserine phosphatase (L-serine),0.013371,0.5618,0.0035642824609774227,0.010732231719517654
duodenum_vs_ileum,r_0918,phosphoserine transaminase,0.013371,0.5618,0.0035642824609774227,0.010732231719517654
duodenum_vs_ileum,r_0919,phytoceramidase,0.0,0.1857,0.32153693526426763,0.3652794387410831
duodenum_vs_ileum,r_0920,phytoceramidase,0.0,0.0,,
duodenum_vs_ileum,r_0921,Phytosphingosine phosphate lyase,0.0,0.0,,
duodenum_vs_ileum,r_0922,phytosphingosine synthesis,-0.0,-0.0212,0.9095216267114276,0.9224986722538363
duodenum_vs_ileum,r_0929,polyamine oxidase,0.0,0.0,,
duodenum_vs_ileum,r_0935,porphobilinogen synthase,0.0,0.7365,0.00017858327329957997,0.0018363751688353323
duodenum_vs_ileum,r_0936,poylamine oxidase,0.0,0.0,,
duodenum_vs_ileum,r_0937,poylamine oxidase,3e-06,0.6214,0.0013703311608715184,0.004304116982195178
duodenum_vs_ileum,r_0938,prephenate dehydratase,0.002789,0.6214,0.0013703311607709343,0.004304116982195178
duodenum_vs_ileum,r_0939,prephenate dehydrogenase (NADP),0.002057,0.6214,0.0013703311607724303,0.004304116982195178
duodenum_vs_ileum,r_0940,proline oxidase (NAD),0.0,0.0,,
