gene,growth,ratio,classification,model,wt_growth
YER163C,0.08404225581835996,1.0000001412361958,neutral,Yeast9_base,0.084042
YER170W,0.08404225581835996,1.0000001412361958,neutral,Yeast9_base,0.084042
YER174C,0.08404225581835996,1.0000001412361958,neutral,Yeast9_base,0.084042
YER175C,0.08404225581835996,1.0000001412361958,neutral,Yeast9_base,0.084042
YER178W,0.07955668364999262,0.9466273139814498,neutral,Yeast9_base,0.084042
YER183C,0.0840422558183592,1.0000001412361867,neutral,Yeast9_base,0.084042
YFL001W,0.08404225581836071,1.0000001412362047,neutral,Yeast9_base,0.084042
YFL011W,0.08404225581836071,1.0000001412362047,neutral,Yeast9_base,0.084042
YFL017C,0.0,0.0,essential,Yeast9_base,0.084042
YFL018C,0.07955666693538502,0.9466271150980453,neutral,Yeast9_base,0.084042
YFL022C,0.0,0.0,essential,Yeast9_base,0.084042
YFL030W,0.08404225581835983,1.0000001412361943,neutral,Yeast9_base,0.084042
YFL045C,0.0,0.0,essential,Yeast9_base,0.084042
YFL053W,0.08404225581836056,1.000000141236203,neutral,Yeast9_base,0.084042
YFL054C,0.08404225581835932,1.000000141236188,neutral,Yeast9_base,0.084042
YFL055W,0.08404225581835932,1.000000141236188,neutral,Yeast9_base,0.084042
YFL058W,0.08404225581835932,1.000000141236188,neutral,Yeast9_base,0.084042
YFL059W,0.08404225581835932,1.000000141236188,neutral,Yeast9_base,0.084042
YFL060C,0.08404225581835932,1.000000141236188,neutral,Yeast9_base,0.084042
YFL061W,0.08404225581835932,1.000000141236188,neutral,Yeast9_base,0.084042
YFR015C,0.08404225581835932,1.000000141236188,neutral,Yeast9_base,0.084042
YFR019W,0.08404225581835932,1.000000141236188,neutral,Yeast9_base,0.084042
YFR021W,0.08404225581835932,1.000000141236188,neutral,Yeast9_base,0.084042
YFR025C,0.0,0.0,essential,Yeast9_base,0.084042
YFR030W,0.0,0.0,essential,Yeast9_base,0.084042
YFR033C,0.024371218998685943,0.28998772347874124,growth_reduced,Yeast9_base,0.084042
YFR044C,0.08404225581836167,1.000000141236216,neutral,Yeast9_base,0.084042
YFR047C,0.0,0.0,essential,Yeast9_base,0.084042
YFR049W,0.0840422558183592,1.0000001412361867,neutral,Yeast9_base,0.084042
YFR053C,0.08404225581836061,1.0000001412362036,neutral,Yeast9_base,0.084042
YFR055W,0.08404225581836061,1.0000001412362036,neutral,Yeast9_base,0.084042
YGL001C,0.0,0.0,essential,Yeast9_base,0.084042
YGL006W,0.08404225581836013,1.0000001412361976,neutral,Yeast9_base,0.084042
YGL008C,0.08404225581836064,1.0000001412362038,neutral,Yeast9_base,0.084042
YGL009C,0.0,0.0,essential,Yeast9_base,0.084042
YGL012W,0.0,0.0,essential,Yeast9_base,0.084042
YGL026C,0.0,0.0,essential,Yeast9_base,0.084042
YGL027C,0.0840422558183562,1.000000141236151,neutral,Yeast9_base,0.084042
YGL037C,0.08404225581835893,1.0000001412361836,neutral,Yeast9_base,0.084042
YGL038C,0.08404225581835893,1.0000001412361836,neutral,Yeast9_base,0.084042
YGL040C,0.0,0.0,essential,Yeast9_base,0.084042
YGL047W,0.08404225581836008,1.0000001412361972,neutral,Yeast9_base,0.084042
YGL055W,0.0,0.0,essential,Yeast9_base,0.084042
YGL062W,0.08404223275702516,0.9999998668344935,neutral,Yeast9_base,0.084042
YGL063W,0.08404223275702502,0.9999998668344918,neutral,Yeast9_base,0.084042
YGL065C,0.08404223275702502,0.9999998668344918,neutral,Yeast9_base,0.084042
YGL067W,0.08404223275702502,0.9999998668344918,neutral,Yeast9_base,0.084042
YGL077C,0.08404223275702502,0.9999998668344918,neutral,Yeast9_base,0.084042
YGL080W,0.08404223275702553,0.9999998668344979,neutral,Yeast9_base,0.084042
YGL084C,0.08404223275702534,0.9999998668344957,neutral,Yeast9_base,0.084042
YGL101W,0.08404223275702534,0.9999998668344957,neutral,Yeast9_base,0.084042
YGL125W,0.0,0.0,essential,Yeast9_base,0.084042
YGL142C,0.0840422327570229,0.9999998668344666,neutral,Yeast9_base,0.084042
YGL148W,8.285950233140038e-15,9.85926820113504e-14,essential,Yeast9_base,0.084042
YGL154C,0.0,0.0,essential,Yeast9_base,0.084042
YGL156W,0.08404223275702528,0.999999866834495,neutral,Yeast9_base,0.084042
YGL167C,0.08404223275702603,0.9999998668345039,neutral,Yeast9_base,0.084042
YGL169W,0.08404223275702603,0.9999998668345039,neutral,Yeast9_base,0.084042
YGL184C,0.08404223275702603,0.9999998668345039,neutral,Yeast9_base,0.084042
YGL186C,0.08404223275702603,0.9999998668345039,neutral,Yeast9_base,0.084042
YGL187C,0.08404223275702603,0.9999998668345039,neutral,Yeast9_base,0.084042
YGL191W,0.08404223275702603,0.9999998668345039,neutral,Yeast9_base,0.084042
YGL196W,0.08404223275702603,0.9999998668345039,neutral,Yeast9_base,0.084042
YGL202W,0.08404223275702603,0.9999998668345039,neutral,Yeast9_base,0.084042
YGL205W,0.08404223275702521,0.9999998668344942,neutral,Yeast9_base,0.084042
YGL224C,0.08404223275702521,0.9999998668344942,neutral,Yeast9_base,0.084042
YGL225W,0.08404223275702521,0.9999998668344942,neutral,Yeast9_base,0.084042
YGL234W,3.82512028436096e-15,4.551425693372163e-14,essential,Yeast9_base,0.084042
YGL245W,0.0,0.0,essential,Yeast9_base,0.084042
YGL248W,0.08404223275702548,0.9999998668344973,neutral,Yeast9_base,0.084042
YGL253W,0.0840422327570248,0.9999998668344892,neutral,Yeast9_base,0.084042
YGL255W,0.0840422327570248,0.9999998668344892,neutral,Yeast9_base,0.084042
YGL256W,0.0840422327570248,0.9999998668344892,neutral,Yeast9_base,0.084042
YGR007W,0.0840422327570248,0.9999998668344892,neutral,Yeast9_base,0.084042
YGR010W,0.0840422327570248,0.9999998668344892,neutral,Yeast9_base,0.084042
YGR012W,0.0840422327570248,0.9999998668344892,neutral,Yeast9_base,0.084042
YGR015C,0.0840422327570248,0.9999998668344892,neutral,Yeast9_base,0.084042
YGR019W,0.0840422327570248,0.9999998668344892,neutral,Yeast9_base,0.084042
YGR020C,0.0840422327570248,0.9999998668344892,neutral,Yeast9_base,0.084042
YGR032W,0.0840422327570248,0.9999998668344892,neutral,Yeast9_base,0.084042
YGR036C,0.0840422327570248,0.9999998668344892,neutral,Yeast9_base,0.084042
YGR038W,0.0840422327570248,0.9999998668344892,neutral,Yeast9_base,0.084042
YGR043C,0.0840422327570248,0.9999998668344892,neutral,Yeast9_base,0.084042
YGR046W,0.0840422327570248,0.9999998668344892,neutral,Yeast9_base,0.084042
YGR055W,0.0840422327570248,0.9999998668344892,neutral,Yeast9_base,0.084042
YGR060W,0.0,0.0,essential,Yeast9_base,0.084042
YGR061C,0.0,0.0,essential,Yeast9_base,0.084042
YGR062C,0.08404225581835946,1.0000001412361899,neutral,Yeast9_base,0.084042
YGR065C,0.08404225581836015,1.000000141236198,neutral,Yeast9_base,0.084042
YGR087C,0.08404225581836015,1.000000141236198,neutral,Yeast9_base,0.084042
YGR088W,0.08404199818214113,0.9999970756800335,neutral,Yeast9_base,0.084042
YGR094W,0.0,0.0,essential,Yeast9_base,0.084042
YGR096W,0.08404225581836042,1.0000001412362012,neutral,Yeast9_base,0.084042
YGR106C,0.08404225581835993,1.0000001412361954,neutral,Yeast9_base,0.084042
YGR110W,0.08404225581835993,1.0000001412361954,neutral,Yeast9_base,0.084042
YGR121C,0.08404225581835993,1.0000001412361954,neutral,Yeast9_base,0.084042
YGR124W,0.08404225581835993,1.0000001412361954,neutral,Yeast9_base,0.084042
YGR138C,0.08404225581835993,1.0000001412361954,neutral,Yeast9_base,0.084042
YGR143W,0.08404225581835993,1.0000001412361954,neutral,Yeast9_base,0.084042
YGR144W,0.08404225581835993,1.0000001412361954,neutral,Yeast9_base,0.084042
YGR154C,0.08404225581835993,1.0000001412361954,neutral,Yeast9_base,0.084042
YGR155W,4.2287913338244774e-17,5.031744912014905e-16,essential,Yeast9_base,0.084042
YGR157W,4.4349905094233323e-16,5.27709673261251e-15,essential,Yeast9_base,0.084042
YGR170W,0.08404223275702463,0.9999998668344873,neutral,Yeast9_base,0.084042
YGR171C,0.08404223275702498,0.9999998668344914,neutral,Yeast9_base,0.084042
YGR175C,0.0,0.0,essential,Yeast9_base,0.084042
YGR177C,0.0840422558183597,1.0000001412361925,neutral,Yeast9_base,0.084042
YGR180C,0.08404225581836086,1.0000001412362065,neutral,Yeast9_base,0.084042
YGR183C,0.024371218998685863,0.2899877234787403,growth_reduced,Yeast9_base,0.084042
YGR185C,0.0,0.0,essential,Yeast9_base,0.084042
YGR191W,0.08404225581836026,1.0000001412361994,neutral,Yeast9_base,0.084042
YGR192C,0.08404225581835961,1.0000001412361916,neutral,Yeast9_base,0.084042
YGR193C,0.07955668364999259,0.9466273139814495,neutral,Yeast9_base,0.084042
YGR194C,0.0840422558183601,1.0000001412361974,neutral,Yeast9_base,0.084042
YGR202C,0.08404225581836039,1.000000141236201,neutral,Yeast9_base,0.084042
YGR204W,0.0,0.0,essential,Yeast9_base,0.084042
YGR208W,0.07786771293570255,0.9265306264712498,neutral,Yeast9_base,0.084042
YGR209C,0.08404225581835988,1.0000001412361947,neutral,Yeast9_base,0.084042
YGR216C,0.08404225581835958,1.0000001412361912,neutral,Yeast9_base,0.084042
YGR227W,0.08404225581835958,1.0000001412361912,neutral,Yeast9_base,0.084042
YGR234W,0.08404225581835958,1.0000001412361912,neutral,Yeast9_base,0.084042
YGR240C,0.06677101873841874,0.794493526128276,neutral,Yeast9_base,0.084042
YGR243W,0.08404225581836018,1.0000001412361983,neutral,Yeast9_base,0.084042
YGR244C,0.08365652275210977,0.9954103891290731,neutral,Yeast9_base,0.084042
YGR247W,0.08404225581836004,1.0000001412361967,neutral,Yeast9_base,0.084042
YGR248W,0.08404225581836006,1.000000141236197,neutral,Yeast9_base,0.084042
YGR254W,0.08404225581836006,1.000000141236197,neutral,Yeast9_base,0.084042
YGR255C,0.08404225581836006,1.000000141236197,neutral,Yeast9_base,0.084042
YGR256W,0.08404225581836006,1.000000141236197,neutral,Yeast9_base,0.084042
YGR260W,0.08404225581836006,1.000000141236197,neutral,Yeast9_base,0.084042
YGR264C,0.0,0.0,essential,Yeast9_base,0.084042
YGR267C,0.0,0.0,essential,Yeast9_base,0.084042
YGR277C,0.08404186129040296,0.9999954468356365,neutral,Yeast9_base,0.084042
YGR282C,0.08404223716580754,0.9999999192936161,neutral,Yeast9_base,0.084042
YGR286C,0.08404223716580846,0.9999999192936271,neutral,Yeast9_base,0.084042
YGR287C,0.08404223716580846,0.9999999192936271,neutral,Yeast9_base,0.084042
YGR289C,0.08404223716580846,0.9999999192936271,neutral,Yeast9_base,0.084042
YGR292W,0.08404223716580846,0.9999999192936271,neutral,Yeast9_base,0.084042
YHL003C,0.08404223716580846,0.9999999192936271,neutral,Yeast9_base,0.084042
YHL011C,0.08404223716580846,0.9999999192936271,neutral,Yeast9_base,0.084042
YHL012W,0.08404223716580846,0.9999999192936271,neutral,Yeast9_base,0.084042
YHL016C,0.08404223716580846,0.9999999192936271,neutral,Yeast9_base,0.084042
YHL018W,0.08404223716580846,0.9999999192936271,neutral,Yeast9_base,0.084042
YHL032C,0.08404223716580846,0.9999999192936271,neutral,Yeast9_base,0.084042
YHL036W,0.08404223716580846,0.9999999192936271,neutral,Yeast9_base,0.084042
YHR001W-A,0.024371219272819728,0.2899877267405983,growth_reduced,Yeast9_base,0.084042
YHR002W,0.08339141093108762,0.9922558824361719,neutral,Yeast9_base,0.084042
YHR007C,0.0,0.0,essential,Yeast9_base,0.084042
YHR008C,0.08404223275702484,0.9999998668344897,neutral,Yeast9_base,0.084042
YHR011W,0.08404223275702563,0.9999998668344992,neutral,Yeast9_base,0.084042
YHR013C,0.08404223275702563,0.9999998668344992,neutral,Yeast9_base,0.084042
YHR018C,0.0,0.0,essential,Yeast9_base,0.084042
YHR019C,0.0,0.0,essential,Yeast9_base,0.084042
YHR020W,0.0,0.0,essential,Yeast9_base,0.084042
YHR025W,0.0,0.0,essential,Yeast9_base,0.084042
YHR026W,0.08404223275702548,0.9999998668344973,neutral,Yeast9_base,0.084042
YHR037W,0.08404223275702499,0.9999998668344915,neutral,Yeast9_base,0.084042
YHR039C-A,0.08404223275702499,0.9999998668344915,neutral,Yeast9_base,0.084042
YHR042W,0.0,0.0,essential,Yeast9_base,0.084042
YHR043C,0.0840422327570251,0.9999998668344928,neutral,Yeast9_base,0.084042
YHR044C,0.08404223275702516,0.9999998668344935,neutral,Yeast9_base,0.084042
YHR046C,0.08404223275702516,0.9999998668344935,neutral,Yeast9_base,0.084042
YHR051W,0.08404223275702516,0.9999998668344935,neutral,Yeast9_base,0.084042
YHR063C,0.0,0.0,essential,Yeast9_base,0.084042
YHR067W,0.08404223275702469,0.9999998668344879,neutral,Yeast9_base,0.084042
YHR068W,0.08404223275702544,0.9999998668344968,neutral,Yeast9_base,0.084042
YHR072W,0.0,0.0,essential,Yeast9_base,0.084042
YHR074W,5.302772695833264e-14,6.309651487981903e-13,essential,Yeast9_base,0.084042
YHR091C,0.08404223275702576,0.9999998668345006,neutral,Yeast9_base,0.084042
YHR092C,0.08404223275702573,0.9999998668345003,neutral,Yeast9_base,0.084042
YHR094C,0.08404223275702573,0.9999998668345003,neutral,Yeast9_base,0.084042
YHR096C,0.08404223275702573,0.9999998668345003,neutral,Yeast9_base,0.084042
YHR100C,0.08404223275702573,0.9999998668345003,neutral,Yeast9_base,0.084042
YHR104W,0.08404223275702573,0.9999998668345003,neutral,Yeast9_base,0.084042
YHR106W,0.08404223275702573,0.9999998668345003,neutral,Yeast9_base,0.084042
YHR109W,0.08404223275702573,0.9999998668345003,neutral,Yeast9_base,0.084042
YHR116W,0.08404223275702573,0.9999998668345003,neutral,Yeast9_base,0.084042
YHR123W,0.08404223275702573,0.9999998668345003,neutral,Yeast9_base,0.084042
YHR128W,0.08404223275702573,0.9999998668345003,neutral,Yeast9_base,0.084042
YHR137W,0.08404223275702573,0.9999998668345003,neutral,Yeast9_base,0.084042
YHR144C,0.08404019798327969,0.9999756555134974,neutral,Yeast9_base,0.084042
YHR162W,0.08404223275702576,0.9999998668345006,neutral,Yeast9_base,0.084042
YHR163W,0.08404223275702573,0.9999998668345003,neutral,Yeast9_base,0.084042
YHR174W,0.08404223275702573,0.9999998668345003,neutral,Yeast9_base,0.084042
YHR183W,0.08404223275702573,0.9999998668345003,neutral,Yeast9_base,0.084042
YHR190W,0.0,0.0,essential,Yeast9_base,0.084042
YHR201C,0.0840422327570251,0.9999998668344928,neutral,Yeast9_base,0.084042
YHR208W,0.0,0.0,essential,Yeast9_base,0.084042
YHR215W,0.08404223275702563,0.9999998668344992,neutral,Yeast9_base,0.084042
YHR216W,0.08404223275702573,0.9999998668345003,neutral,Yeast9_base,0.084042
YIL002C,0.08404223275702573,0.9999998668345003,neutral,Yeast9_base,0.084042
YIL006W,0.08404223275702573,0.9999998668345003,neutral,Yeast9_base,0.084042
YIL009W,0.08404223275702573,0.9999998668345003,neutral,Yeast9_base,0.084042
YIL010W,0.08404223275702573,0.9999998668345003,neutral,Yeast9_base,0.084042
YIL013C,0.08404223275702573,0.9999998668345003,neutral,Yeast9_base,0.084042
YIL020C,0.0,0.0,essential,Yeast9_base,0.084042
YIL023C,0.08404223275702508,0.9999998668344925,neutral,Yeast9_base,0.084042
YIL043C,0.08404223275702598,0.9999998668345033,neutral,Yeast9_base,0.084042
YIL048W,0.08404223275702598,0.9999998668345033,neutral,Yeast9_base,0.084042
YIL053W,0.08404223275702598,0.9999998668345033,neutral,Yeast9_base,0.084042
YIL066C,0.08404223275702598,0.9999998668345033,neutral,Yeast9_base,0.084042
YIL074C,0.08404223275702598,0.9999998668345033,neutral,Yeast9_base,0.084042
YIL078W,0.0,0.0,essential,Yeast9_base,0.084042
YIL083C,0.0,0.0,essential,Yeast9_base,0.084042
YIL094C,0.0,0.0,essential,Yeast9_base,0.084042
YIL099W,0.08404223275702441,0.9999998668344846,neutral,Yeast9_base,0.084042
YIL107C,0.08404223275702345,0.9999998668344732,neutral,Yeast9_base,0.084042
YIL111W,0.08404223275702345,0.9999998668344732,neutral,Yeast9_base,0.084042
YIL116W,0.0,0.0,essential,Yeast9_base,0.084042
YIL124W,0.08404223275702619,0.9999998668345057,neutral,Yeast9_base,0.084042
YIL125W,0.0840422558183595,1.0000001412361903,neutral,Yeast9_base,0.084042
YIL134W,0.08404225581835988,1.0000001412361947,neutral,Yeast9_base,0.084042
YIL145C,7.000504091345652e-13,8.329744379066131e-12,essential,Yeast9_base,0.084042
YIL155C,0.0840422558183609,1.000000141236207,neutral,Yeast9_base,0.084042
YIL160C,0.084042255818361,1.000000141236208,neutral,Yeast9_base,0.084042
YIL162W,0.084042255818361,1.000000141236208,neutral,Yeast9_base,0.084042
YIL166C,0.084042255818361,1.000000141236208,neutral,Yeast9_base,0.084042
YIL172C,0.084042255818361,1.000000141236208,neutral,Yeast9_base,0.084042
YIR027C,0.084042255818361,1.000000141236208,neutral,Yeast9_base,0.084042
YIR028W,0.084042255818361,1.000000141236208,neutral,Yeast9_base,0.084042
YIR029W,0.084042255818361,1.000000141236208,neutral,Yeast9_base,0.084042
YIR031C,0.084042255818361,1.000000141236208,neutral,Yeast9_base,0.084042
YIR032C,0.084042255818361,1.000000141236208,neutral,Yeast9_base,0.084042
YIR034C,0.0,0.0,essential,Yeast9_base,0.084042
YIR036C,0.0840422558183592,1.0000001412361867,neutral,Yeast9_base,0.084042
YIR037W,0.0840422558183594,1.0000001412361892,neutral,Yeast9_base,0.084042
YJL003W,0.0840422558183594,1.0000001412361892,neutral,Yeast9_base,0.084042
YJL005W,0.0840422558183594,1.0000001412361892,neutral,Yeast9_base,0.084042
YJL012C,0.0840422558183594,1.0000001412361892,neutral,Yeast9_base,0.084042
YJL026W,0.0840422558183594,1.0000001412361892,neutral,Yeast9_base,0.084042
YJL045W,0.0840422558183594,1.0000001412361892,neutral,Yeast9_base,0.084042
YJL052W,0.0840422558183594,1.0000001412361892,neutral,Yeast9_base,0.084042
YJL060W,0.0840422558183594,1.0000001412361892,neutral,Yeast9_base,0.084042
YJL068C,0.0840422558183594,1.0000001412361892,neutral,Yeast9_base,0.084042
YJL071W,0.0840422558183594,1.0000001412361892,neutral,Yeast9_base,0.084042
YJL088W,0.0,0.0,essential,Yeast9_base,0.084042
YJL091C,0.0840422558183606,1.0000001412362034,neutral,Yeast9_base,0.084042
YJL097W,0.08404225581836049,1.000000141236202,neutral,Yeast9_base,0.084042
YJL100W,0.08404225581835988,1.0000001412361947,neutral,Yeast9_base,0.084042
YJL101C,0.0,0.0,essential,Yeast9_base,0.084042
YJL121C,0.08184078257007847,0.9738052998701189,neutral,Yeast9_base,0.084042
YJL126W,0.08404223275702531,0.9999998668344954,neutral,Yeast9_base,0.084042
YJL129C,0.08404223275702534,0.9999998668344957,neutral,Yeast9_base,0.084042
YJL130C,4.133263096171175e-16,4.918077983140683e-15,essential,Yeast9_base,0.084042
YJL133W,0.08404223275702516,0.9999998668344935,neutral,Yeast9_base,0.084042
YJL134W,0.0840422327570251,0.9999998668344928,neutral,Yeast9_base,0.084042
YJL137C,0.0840422327570251,0.9999998668344928,neutral,Yeast9_base,0.084042
YJL139C,0.0840422327570251,0.9999998668344928,neutral,Yeast9_base,0.084042
YJL153C,0.0,0.0,essential,Yeast9_base,0.084042
YJL155C,0.0840422327570174,0.9999998668344012,neutral,Yeast9_base,0.084042
YJL166W,0.02437121927281953,0.2899877267405959,growth_reduced,Yeast9_base,0.084042
YJL167W,0.0,0.0,essential,Yeast9_base,0.084042
YJL196C,0.08404225581836122,1.0000001412362107,neutral,Yeast9_base,0.084042
YJL198W,0.08404225581835915,1.000000141236186,neutral,Yeast9_base,0.084042
YJL200C,0.08404225581835915,1.000000141236186,neutral,Yeast9_base,0.084042
YJL212C,0.0840422558183593,1.0000001412361879,neutral,Yeast9_base,0.084042
YJL214W,0.0840422558183593,1.0000001412361879,neutral,Yeast9_base,0.084042
YJL216C,0.0840422558183593,1.0000001412361879,neutral,Yeast9_base,0.084042
YJL219W,0.0840422558183593,1.0000001412361879,neutral,Yeast9_base,0.084042
YJL221C,0.0840422558183593,1.0000001412361879,neutral,Yeast9_base,0.084042
YJR001W,0.0840422558183593,1.0000001412361879,neutral,Yeast9_base,0.084042
YJR009C,0.0840422558183593,1.0000001412361879,neutral,Yeast9_base,0.084042
YJR010W,4.34159690456471e-16,5.16596975590328e-15,essential,Yeast9_base,0.084042
YJR013W,0.08404225581836237,1.0000001412362245,neutral,Yeast9_base,0.084042
YJR016C,0.0,0.0,essential,Yeast9_base,0.084042
YJR019C,0.08404225581836157,1.000000141236215,neutral,Yeast9_base,0.084042
YJR024C,7.966961520062275e-13,9.479710614270709e-12,essential,Yeast9_base,0.084042
YJR025C,0.0,0.0,essential,Yeast9_base,0.084042
YJR040W,0.0840422558183594,1.0000001412361892,neutral,Yeast9_base,0.084042
YJR048W,0.0840422558183613,1.0000001412362118,neutral,Yeast9_base,0.084042
YJR049C,0.0840422558183613,1.0000001412362118,neutral,Yeast9_base,0.084042
YJR051W,0.0840422558183613,1.0000001412362118,neutral,Yeast9_base,0.084042
YJR057W,0.0840422558183613,1.0000001412362118,neutral,Yeast9_base,0.084042
YJR069C,0.0840422558183613,1.0000001412362118,neutral,Yeast9_base,0.084042
YJR073C,2.6193335720953587e-17,3.116686857741205e-16,essential,Yeast9_base,0.084042
YJR077C,0.08404225581836089,1.0000001412362067,neutral,Yeast9_base,0.084042
YJR078W,0.0,0.0,essential,Yeast9_base,0.084042
YJR095W,0.0839816683610564,0.9992792245345826,neutral,Yeast9_base,0.084042
YJR103W,0.08404225581836049,1.000000141236202,neutral,Yeast9_base,0.084042
YJR104C,0.0840422558183605,1.0000001412362023,neutral,Yeast9_base,0.084042
YJR105W,0.08396302228737695,0.9990573590440459,neutral,Yeast9_base,0.084042
YJR109C,0.08404225581836074,1.000000141236205,neutral,Yeast9_base,0.084042
YJR110W,0.08404225581836001,1.0000001412361965,neutral,Yeast9_base,0.084042
YJR121W,0.03418061766636995,0.40670758014616765,growth_reduced,Yeast9_base,0.084042
YJR130C,0.0840422558183603,1.0000001412361998,neutral,Yeast9_base,0.084042
YJR131W,0.08404225581835999,1.000000141236196,neutral,Yeast9_base,0.084042
YJR133W,0.08404225581835999,1.000000141236196,neutral,Yeast9_base,0.084042
YJR137C,5.203734581929902e-16,6.191808235291043e-15,essential,Yeast9_base,0.084042
YJR139C,0.0,0.0,essential,Yeast9_base,0.084042
YJR143C,0.08404225581835935,1.0000001412361885,neutral,Yeast9_base,0.084042
YJR148W,0.0,0.0,essential,Yeast9_base,0.084042
YJR149W,0.08404225581836057,1.000000141236203,neutral,Yeast9_base,0.084042
YJR152W,0.08404225581836232,1.0000001412362238,neutral,Yeast9_base,0.084042
YJR153W,0.08404225581836232,1.0000001412362238,neutral,Yeast9_base,0.084042
YJR155W,0.08404225581836232,1.0000001412362238,neutral,Yeast9_base,0.084042
YJR158W,0.08404225581836232,1.0000001412362238,neutral,Yeast9_base,0.084042
YJR159W,0.08404225581836232,1.0000001412362238,neutral,Yeast9_base,0.084042
YJR160C,0.08404225581836232,1.0000001412362238,neutral,Yeast9_base,0.084042
YKL001C,0.0,0.0,essential,Yeast9_base,0.084042
YKL004W,0.08404225581835996,1.0000001412361958,neutral,Yeast9_base,0.084042
YKL008C,0.0840422558183595,1.0000001412361903,neutral,Yeast9_base,0.084042
YKL016C,0.034180617666371135,0.40670758014618175,growth_reduced,Yeast9_base,0.084042
YKL019W,0.08404225581836015,1.000000141236198,neutral,Yeast9_base,0.084042
YKL024C,0.0,0.0,essential,Yeast9_base,0.084042
YKL026C,0.0840422327570243,0.9999998668344833,neutral,Yeast9_base,0.084042
YKL029C,0.08331349106420556,0.9913287312414731,neutral,Yeast9_base,0.084042
YKL035W,0.08404223275702534,0.9999998668344957,neutral,Yeast9_base,0.084042
YKL055C,0.08404223275702419,0.9999998668344819,neutral,Yeast9_base,0.084042
YKL060C,0.06677101873842042,0.7944935261282959,neutral,Yeast9_base,0.084042
YKL067W,0.0,0.0,essential,Yeast9_base,0.084042
YKL069W,0.08404223716580735,0.9999999192936139,neutral,Yeast9_base,0.084042
YKL080W,0.08404223716580939,0.9999999192936381,neutral,Yeast9_base,0.084042
YKL085W,0.08404223716580887,0.999999919293632,neutral,Yeast9_base,0.084042
YKL087C,0.08404223716580825,0.9999999192936245,neutral,Yeast9_base,0.084042
YKL088W,0.0,0.0,essential,Yeast9_base,0.084042
YKL094W,0.08404223275702578,0.9999998668345009,neutral,Yeast9_base,0.084042
YKL103C,0.08404223275702527,0.9999998668344948,neutral,Yeast9_base,0.084042
YKL104C,0.0,0.0,essential,Yeast9_base,0.084042
YKL106W,0.0840422327570254,0.9999998668344963,neutral,Yeast9_base,0.084042
YKL120W,0.08373598994723992,0.996355951639027,neutral,Yeast9_base,0.084042
YKL127W,0.08404223275702498,0.9999998668344914,neutral,Yeast9_base,0.084042
YKL132C,0.08404223275702492,0.9999998668344907,neutral,Yeast9_base,0.084042
YKL140W,0.08404223275702492,0.9999998668344907,neutral,Yeast9_base,0.084042
YKL141W,0.0837853615856705,0.9969434138022315,neutral,Yeast9_base,0.084042
YKL146W,0.08404223716580873,0.9999999192936303,neutral,Yeast9_base,0.084042
YKL148C,0.08404223716580879,0.999999919293631,neutral,Yeast9_base,0.084042
YKL150W,0.08404223716580879,0.999999919293631,neutral,Yeast9_base,0.084042
YKL152C,0.08404223716580879,0.999999919293631,neutral,Yeast9_base,0.084042
YKL165C,0.08404223716580879,0.999999919293631,neutral,Yeast9_base,0.084042
YKL174C,0.08404223716580879,0.999999919293631,neutral,Yeast9_base,0.084042
YKL181W,0.08404223716580879,0.999999919293631,neutral,Yeast9_base,0.084042
YKL182W,3.3933800154814264e-17,4.037707533795385e-16,essential,Yeast9_base,0.084042
YKL184W,0.0840422371658089,0.9999999192936323,neutral,Yeast9_base,0.084042
YKL188C,0.08404223716580846,0.9999999192936271,neutral,Yeast9_base,0.084042
YKL192C,0.08404223716580846,0.9999999192936271,neutral,Yeast9_base,0.084042
YKL194C,0.08404223716580846,0.9999999192936271,neutral,Yeast9_base,0.084042
YKL211C,0.0,0.0,essential,Yeast9_base,0.084042
YKL212W,0.08404223716580946,0.999999919293639,neutral,Yeast9_base,0.084042
YKL215C,0.08404223716580878,0.9999999192936309,neutral,Yeast9_base,0.084042
YKL216W,0.0,0.0,essential,Yeast9_base,0.084042
YKL217W,0.08404223275702512,0.999999866834493,neutral,Yeast9_base,0.084042
YKL218C,0.08404223275702455,0.9999998668344863,neutral,Yeast9_base,0.084042
YKL220C,0.08404223275702455,0.9999998668344863,neutral,Yeast9_base,0.084042
YKR009C,0.08404223275702455,0.9999998668344863,neutral,Yeast9_base,0.084042
YKR031C,0.08404223275702455,0.9999998668344863,neutral,Yeast9_base,0.084042
YKR039W,0.0,0.0,essential,Yeast9_base,0.084042
YKR043C,0.08404223275702602,0.9999998668345037,neutral,Yeast9_base,0.084042
YKR052C,0.08404223275702458,0.9999998668344866,neutral,Yeast9_base,0.084042
YKR053C,0.08404223275702458,0.9999998668344866,neutral,Yeast9_base,0.084042
YKR058W,0.08404223275702458,0.9999998668344866,neutral,Yeast9_base,0.084042
YKR061W,0.08404223275702458,0.9999998668344866,neutral,Yeast9_base,0.084042
YKR066C,0.08404223275702458,0.9999998668344866,neutral,Yeast9_base,0.084042
YKR067W,1.2234605206931876e-17,1.4557685078496175e-16,essential,Yeast9_base,0.084042
YKR069W,0.08404223275702573,0.9999998668345003,neutral,Yeast9_base,0.084042
YKR072C,7.453229022857545e-13,8.868431722765607e-12,essential,Yeast9_base,0.084042
